series_id,date,value
CN_M2_LEVEL,2013-01-01,992129.25
CN_M2_LEVEL,2013-02-01,998600.83
CN_M2_LEVEL,2013-03-01,1035858.37
CN_M2_LEVEL,2013-04-01,1032551.903
CN_M2_LEVEL,2013-05-01,1042169.16
CN_M2_LEVEL,2013-06-01,1054403.69
CN_M2_LEVEL,2013-07-01,1052212.34
CN_M2_LEVEL,2013-08-01,1061256.43
CN_M2_LEVEL,2013-09-01,1077379.163
CN_M2_LEVEL,2013-10-01,1070242.167
CN_M2_LEVEL,2013-11-01,1079257.055
CN_M2_LEVEL,2013-12-01,1106524.98
CN_M2_LEVEL,2014-01-01,1123521.21
CN_M2_LEVEL,2014-02-01,1131760.83
CN_M2_LEVEL,2014-03-01,1160687.38
CN_M2_LEVEL,2014-04-01,1168812.67
CN_M2_LEVEL,2014-05-01,1182293.96
CN_M2_LEVEL,2014-06-01,1209587.2
CN_M2_LEVEL,2014-07-01,1194249.24
CN_M2_LEVEL,2014-08-01,1197499.08
CN_M2_LEVEL,2014-09-01,1202051.41
CN_M2_LEVEL,2014-10-01,1199236.314
CN_M2_LEVEL,2014-11-01,1208605.95
CN_M2_LEVEL,2014-12-01,1228374.807
CN_M2_LEVEL,2015-01-01,1242710.2185386
CN_M2_LEVEL,2015-02-01,1257380.4784755
CN_M2_LEVEL,2015-03-01,1275332.78
CN_M2_LEVEL,2015-04-01,1280779.14
CN_M2_LEVEL,2015-05-01,1307357.63
CN_M2_LEVEL,2015-06-01,1333375.36453853
CN_M2_LEVEL,2015-07-01,1353210.92482599
CN_M2_LEVEL,2015-08-01,1356907.98
CN_M2_LEVEL,2015-09-01,1359824.06
CN_M2_LEVEL,2015-10-01,1361020.70462698
CN_M2_LEVEL,2015-11-01,1373956.01
CN_M2_LEVEL,2015-12-01,1392278.10919881
CN_M2_LEVEL,2016-01-01,1416319.55
CN_M2_LEVEL,2016-02-01,1424618.67792204
CN_M2_LEVEL,2016-03-01,1446198.03
CN_M2_LEVEL,2016-04-01,1445209.59
CN_M2_LEVEL,2016-05-01,1461695.11
CN_M2_LEVEL,2016-06-01,1490491.83
CN_M2_LEVEL,2016-07-01,1491558.72
CN_M2_LEVEL,2016-08-01,1510982.91
CN_M2_LEVEL,2016-09-01,1516360.5
CN_M2_LEVEL,2016-10-01,1519485.4
CN_M2_LEVEL,2016-11-01,1530432.06
CN_M2_LEVEL,2016-12-01,1550066.66781086
CN_M2_LEVEL,2017-01-01,1584194.56383135
CN_M2_LEVEL,2017-02-01,1589856.99535048
CN_M2_LEVEL,2017-03-01,1607938.98002212
CN_M2_LEVEL,2017-04-01,1603918.84024284
CN_M2_LEVEL,2017-05-01,1609740.77375527
CN_M2_LEVEL,2017-06-01,1639497.04513491
CN_M2_LEVEL,2017-07-01,1636341.10524859
CN_M2_LEVEL,2017-08-01,1652947.30031106
CN_M2_LEVEL,2017-09-01,1663666.05438742
CN_M2_LEVEL,2017-10-01,1662449.96019881
CN_M2_LEVEL,2017-11-01,1679156.63613009
CN_M2_LEVEL,2017-12-01,1690235.31468079
CN_M2_LEVEL,2018-01-01,1720814.46207142
CN_M2_LEVEL,2018-02-01,1729070.11807809
CN_M2_LEVEL,2018-03-01,1739859.47770953
CN_M2_LEVEL,2018-04-01,1737683.72947489
CN_M2_LEVEL,2018-05-01,1743063.7923233
CN_M2_LEVEL,2018-06-01,1770178.373
CN_M2_LEVEL,2018-07-01,1776196.10516409
CN_M2_LEVEL,2018-08-01,1788670.42970175
CN_M2_LEVEL,2018-09-01,1801665.58145761
CN_M2_LEVEL,2018-10-01,1795561.59556379
CN_M2_LEVEL,2018-11-01,1813175.06539151
CN_M2_LEVEL,2018-12-01,1826744.21571345
CN_M2_LEVEL,2019-01-01,1865935.33
CN_M2_LEVEL,2019-02-01,1867427.45
CN_M2_LEVEL,2019-03-01,1889412.14
CN_M2_LEVEL,2019-04-01,1884670.33
CN_M2_LEVEL,2019-05-01,1891153.7
CN_M2_LEVEL,2019-06-01,1921360.19
CN_M2_LEVEL,2019-07-01,1919410.82
CN_M2_LEVEL,2019-08-01,1935492.43
CN_M2_LEVEL,2019-09-01,1952250.49
CN_M2_LEVEL,2019-10-01,1945600.55
CN_M2_LEVEL,2019-11-01,1961429.56
CN_M2_LEVEL,2019-12-01,1986488.82
CN_M2_LEVEL,2020-01-01,2023066.485
CN_M2_LEVEL,2020-02-01,2030830.424
CN_M2_LEVEL,2020-03-01,2080923.411
CN_M2_LEVEL,2020-04-01,2093533.829
CN_M2_LEVEL,2020-05-01,2100183.741
CN_M2_LEVEL,2020-06-01,2134948.661
CN_M2_LEVEL,2020-07-01,2125458.462
CN_M2_LEVEL,2020-08-01,2136836.91
CN_M2_LEVEL,2020-09-01,2164084.8
CN_M2_LEVEL,2020-10-01,2149720.42
CN_M2_LEVEL,2020-11-01,2172002.55
CN_M2_LEVEL,2020-12-01,2186795.89
CN_M2_LEVEL,2021-01-01,2213047.33
CN_M2_LEVEL,2021-02-01,2236030.26
CN_M2_LEVEL,2021-03-01,2276488.45
CN_M2_LEVEL,2021-04-01,2262107.12
CN_M2_LEVEL,2021-05-01,2275538.07
CN_M2_LEVEL,2021-06-01,2317788.36
CN_M2_LEVEL,2021-07-01,2302153.82
CN_M2_LEVEL,2021-08-01,2312267.68
CN_M2_LEVEL,2021-09-01,2342829.7
CN_M2_LEVEL,2021-10-01,2336160.48
CN_M2_LEVEL,2021-11-01,2356012.76
CN_M2_LEVEL,2021-12-01,2382899.56
CN_M2_LEVEL,2022-01-01,2431022.72
CN_M2_LEVEL,2022-02-01,2441488.9
CN_M2_LEVEL,2022-03-01,2497688.34
CN_M2_LEVEL,2022-04-01,2499710.9
CN_M2_LEVEL,2022-05-01,2527026.15
CN_M2_LEVEL,2022-06-01,2581451.2
CN_M2_LEVEL,2022-07-01,2578078.57
CN_M2_LEVEL,2022-08-01,2595068.27
CN_M2_LEVEL,2022-09-01,2626600.92
CN_M2_LEVEL,2022-10-01,2612914.57
CN_M2_LEVEL,2022-11-01,2647008.48
CN_M2_LEVEL,2022-12-01,2664320.84
CN_M2_LEVEL,2023-01-01,2738072.06
CN_M2_LEVEL,2023-02-01,2755249.23
CN_M2_LEVEL,2023-03-01,2814566.31
CN_M2_LEVEL,2023-04-01,2808469.34
CN_M2_LEVEL,2023-05-01,2820504.68
CN_M2_LEVEL,2023-06-01,2873023.83
CN_M2_LEVEL,2023-07-01,2854031.56
CN_M2_LEVEL,2023-08-01,2869343.25
CN_M2_LEVEL,2023-09-01,2896659.11
CN_M2_LEVEL,2023-10-01,2882276.07
CN_M2_LEVEL,2023-11-01,2912014.22
CN_M2_LEVEL,2023-12-01,2922713.33
CN_M2_LEVEL,2024-01-01,2976250.2
CN_M2_LEVEL,2024-02-01,2995572.97
CN_M2_LEVEL,2024-03-01,3047952.16
CN_M2_LEVEL,2024-04-01,3011941.98
CN_M2_LEVEL,2024-05-01,3018506.73
CN_M2_LEVEL,2024-06-01,3050161.54
CN_M2_LEVEL,2024-07-01,3033060.78
CN_M2_LEVEL,2024-08-01,3050461.27
CN_M2_LEVEL,2024-09-01,3094798.24
CN_M2_LEVEL,2024-10-01,3097092.01
CN_M2_LEVEL,2024-11-01,3119587.27
CN_M2_LEVEL,2024-12-01,3135322.3
CN_M2_LEVEL,2025-01-01,3185247.18
CN_M2_LEVEL,2025-02-01,3205173.24
CN_M2_LEVEL,2025-03-01,3260554.57
CN_M2_LEVEL,2025-04-01,3251739.32
CN_M2_LEVEL,2025-05-01,3257838.11
CN_M2_LEVEL,2025-06-01,3302868.17
CN_M2_LEVEL,2025-07-01,3299429.06
CN_M2_LEVEL,2025-08-01,3319831.44
CN_M2_LEVEL,2025-09-01,3353771.03
CN_M2_LEVEL,2025-10-01,3351312.31
CN_M2_LEVEL,2025-11-01,3369890.52
CN_M2_LEVEL,2025-12-01,3402948.06
CN_M2_LEVEL,2026-01-01,3471860.39
CN_M2_LEVEL,2026-02-01,3492159.91
CN_M2_LEVEL,2026-03-01,3538636.53
CN_M2_LEVEL,2026-04-01,3530425.21
CN_M2_LEVEL,2026-05-01,3536688.92
CN_M2_LEVEL,2026-06-01,3567108.43
CN_M2_YOY,2008-01-01,18.88
CN_M2_YOY,2008-02-01,17.39
CN_M2_YOY,2008-03-01,16.19
CN_M2_YOY,2008-04-01,16.94
CN_M2_YOY,2008-05-01,18.07
CN_M2_YOY,2008-06-01,17.37
CN_M2_YOY,2008-07-01,16.35
CN_M2_YOY,2008-08-01,16
CN_M2_YOY,2008-09-01,15.29
CN_M2_YOY,2008-10-01,15.02
CN_M2_YOY,2008-11-01,14.8
CN_M2_YOY,2008-12-01,17.82
CN_M2_YOY,2009-01-01,18.79
CN_M2_YOY,2009-02-01,20.48
CN_M2_YOY,2009-03-01,25.51
CN_M2_YOY,2009-04-01,25.95
CN_M2_YOY,2009-05-01,25.74
CN_M2_YOY,2009-06-01,28.46
CN_M2_YOY,2009-07-01,28.42
CN_M2_YOY,2009-08-01,28.53
CN_M2_YOY,2009-09-01,29.31
CN_M2_YOY,2009-10-01,29.42
CN_M2_YOY,2009-11-01,29.74
CN_M2_YOY,2009-12-01,27.68
CN_M2_YOY,2010-01-01,25.98
CN_M2_YOY,2010-02-01,25.52
CN_M2_YOY,2010-03-01,22.5
CN_M2_YOY,2010-04-01,21.48
CN_M2_YOY,2010-05-01,21
CN_M2_YOY,2010-06-01,18.5
CN_M2_YOY,2010-07-01,17.6
CN_M2_YOY,2010-08-01,19.2
CN_M2_YOY,2010-09-01,19
CN_M2_YOY,2010-10-01,19.3
CN_M2_YOY,2010-11-01,19.5
CN_M2_YOY,2010-12-01,19.7
CN_M2_YOY,2011-01-01,17.2
CN_M2_YOY,2011-02-01,15.7
CN_M2_YOY,2011-03-01,16.6
CN_M2_YOY,2011-04-01,15.3
CN_M2_YOY,2011-05-01,15.1
CN_M2_YOY,2011-06-01,15.9
CN_M2_YOY,2011-07-01,14.7
CN_M2_YOY,2011-08-01,13.5
CN_M2_YOY,2011-09-01,13.04
CN_M2_YOY,2011-10-01,12.9
CN_M2_YOY,2011-11-01,12.7
CN_M2_YOY,2011-12-01,13.6
CN_M2_YOY,2012-01-01,12.4
CN_M2_YOY,2012-02-01,13
CN_M2_YOY,2012-03-01,13.4
CN_M2_YOY,2012-04-01,12.8
CN_M2_YOY,2012-05-01,13.2
CN_M2_YOY,2012-06-01,13.6
CN_M2_YOY,2012-07-01,13.9
CN_M2_YOY,2012-08-01,13.5
CN_M2_YOY,2012-09-01,14.8
CN_M2_YOY,2012-10-01,14.1
CN_M2_YOY,2012-11-01,13.9
CN_M2_YOY,2012-12-01,13.8
CN_M2_YOY,2013-01-01,15.9
CN_M2_YOY,2013-02-01,15.2
CN_M2_YOY,2013-03-01,15.7
CN_M2_YOY,2013-04-01,16.1
CN_M2_YOY,2013-05-01,15.8
CN_M2_YOY,2013-06-01,14
CN_M2_YOY,2013-07-01,14.5
CN_M2_YOY,2013-08-01,14.7
CN_M2_YOY,2013-09-01,14.2
CN_M2_YOY,2013-10-01,14.3
CN_M2_YOY,2013-11-01,14.2
CN_M2_YOY,2013-12-01,13.6
CN_M2_YOY,2014-01-01,13.2
CN_M2_YOY,2014-02-01,13.3
CN_M2_YOY,2014-03-01,12.1
CN_M2_YOY,2014-04-01,13.2
CN_M2_YOY,2014-05-01,13.4
CN_M2_YOY,2014-06-01,14.7
CN_M2_YOY,2014-07-01,13.5
CN_M2_YOY,2014-08-01,12.8
CN_M2_YOY,2014-09-01,12.9
CN_M2_YOY,2014-10-01,12.6
CN_M2_YOY,2014-11-01,12.3
CN_M2_YOY,2014-12-01,12.2
CN_M2_YOY,2015-01-01,10.8
CN_M2_YOY,2015-02-01,12.5
CN_M2_YOY,2015-03-01,11.6
CN_M2_YOY,2015-04-01,10.1
CN_M2_YOY,2015-05-01,10.8
CN_M2_YOY,2015-06-01,11.8
CN_M2_YOY,2015-07-01,13.3
CN_M2_YOY,2015-08-01,13.3
CN_M2_YOY,2015-09-01,13.1
CN_M2_YOY,2015-10-01,13.5
CN_M2_YOY,2015-11-01,13.7
CN_M2_YOY,2015-12-01,13.3
CN_M2_YOY,2016-01-01,14
CN_M2_YOY,2016-02-01,13.3
CN_M2_YOY,2016-03-01,13.4
CN_M2_YOY,2016-04-01,12.8
CN_M2_YOY,2016-05-01,11.8
CN_M2_YOY,2016-06-01,11.8
CN_M2_YOY,2016-07-01,10.2
CN_M2_YOY,2016-08-01,11.4
CN_M2_YOY,2016-09-01,11.5
CN_M2_YOY,2016-10-01,11.6
CN_M2_YOY,2016-11-01,11.4
CN_M2_YOY,2016-12-01,11.3
CN_M2_YOY,2017-01-01,10.7032
CN_M2_YOY,2017-02-01,10.45
CN_M2_YOY,2017-03-01,10.1178
CN_M2_YOY,2017-04-01,9.8426
CN_M2_YOY,2017-05-01,9.1289
CN_M2_YOY,2017-06-01,9.1013
CN_M2_YOY,2017-07-01,8.89
CN_M2_YOY,2017-08-01,8.5633
CN_M2_YOY,2017-09-01,8.976
CN_M2_YOY,2017-10-01,8.8771
CN_M2_YOY,2017-11-01,9.1148
CN_M2_YOY,2017-12-01,8.0654
CN_M2_YOY,2018-01-01,8.6
CN_M2_YOY,2018-02-01,8.8
CN_M2_YOY,2018-03-01,8.2
CN_M2_YOY,2018-04-01,8.3
CN_M2_YOY,2018-05-01,8.3
CN_M2_YOY,2018-06-01,8
CN_M2_YOY,2018-07-01,8.5
CN_M2_YOY,2018-08-01,8.2
CN_M2_YOY,2018-09-01,8.3
CN_M2_YOY,2018-10-01,8
CN_M2_YOY,2018-11-01,8
CN_M2_YOY,2018-12-01,8.1
CN_M2_YOY,2019-01-01,8.4
CN_M2_YOY,2019-02-01,8
CN_M2_YOY,2019-03-01,8.6
CN_M2_YOY,2019-04-01,8.5
CN_M2_YOY,2019-05-01,8.5
CN_M2_YOY,2019-06-01,8.5
CN_M2_YOY,2019-07-01,8.1
CN_M2_YOY,2019-08-01,8.2
CN_M2_YOY,2019-09-01,8.4
CN_M2_YOY,2019-10-01,8.4
CN_M2_YOY,2019-11-01,8.2
CN_M2_YOY,2019-12-01,8.7
CN_M2_YOY,2020-01-01,8.4
CN_M2_YOY,2020-02-01,8.8
CN_M2_YOY,2020-03-01,10.1
CN_M2_YOY,2020-04-01,11.1
CN_M2_YOY,2020-05-01,11.1
CN_M2_YOY,2020-06-01,11.1
CN_M2_YOY,2020-07-01,10.7
CN_M2_YOY,2020-08-01,10.4
CN_M2_YOY,2020-09-01,10.9
CN_M2_YOY,2020-10-01,10.5
CN_M2_YOY,2020-11-01,10.7
CN_M2_YOY,2020-12-01,10.1
CN_M2_YOY,2021-01-01,9.4
CN_M2_YOY,2021-02-01,10.1
CN_M2_YOY,2021-03-01,9.4
CN_M2_YOY,2021-04-01,8.1
CN_M2_YOY,2021-05-01,8.3
CN_M2_YOY,2021-06-01,8.6
CN_M2_YOY,2021-07-01,8.3
CN_M2_YOY,2021-08-01,8.2
CN_M2_YOY,2021-09-01,8.3
CN_M2_YOY,2021-10-01,8.7
CN_M2_YOY,2021-11-01,8.5
CN_M2_YOY,2021-12-01,9
CN_M2_YOY,2022-01-01,9.8
CN_M2_YOY,2022-02-01,9.2
CN_M2_YOY,2022-03-01,9.7
CN_M2_YOY,2022-04-01,10.5
CN_M2_YOY,2022-05-01,11.1
CN_M2_YOY,2022-06-01,11.4
CN_M2_YOY,2022-07-01,12
CN_M2_YOY,2022-08-01,12.2
CN_M2_YOY,2022-09-01,12.1
CN_M2_YOY,2022-10-01,11.8
CN_M2_YOY,2022-11-01,12.4
CN_M2_YOY,2022-12-01,11.8
CN_M2_YOY,2023-01-01,12.6
CN_M2_YOY,2023-02-01,12.9
CN_M2_YOY,2023-03-01,12.7
CN_M2_YOY,2023-04-01,12.4
CN_M2_YOY,2023-05-01,11.6
CN_M2_YOY,2023-06-01,11.3
CN_M2_YOY,2023-07-01,10.7
CN_M2_YOY,2023-08-01,10.6
CN_M2_YOY,2023-09-01,10.3
CN_M2_YOY,2023-10-01,10.3
CN_M2_YOY,2023-11-01,10
CN_M2_YOY,2023-12-01,9.7
CN_M2_YOY,2024-01-01,8.7
CN_M2_YOY,2024-02-01,8.7
CN_M2_YOY,2024-03-01,8.3
CN_M2_YOY,2024-04-01,7.2
CN_M2_YOY,2024-05-01,7
CN_M2_YOY,2024-06-01,6.2
CN_M2_YOY,2024-07-01,6.3
CN_M2_YOY,2024-08-01,6.3
CN_M2_YOY,2024-09-01,6.8
CN_M2_YOY,2024-10-01,7.5
CN_M2_YOY,2024-11-01,7.1
CN_M2_YOY,2024-12-01,7.3
CN_M2_YOY,2025-01-01,7
CN_M2_YOY,2025-02-01,7
CN_M2_YOY,2025-03-01,7
CN_M2_YOY,2025-04-01,8
CN_M2_YOY,2025-05-01,7.9
CN_M2_YOY,2025-06-01,8.3
CN_M2_YOY,2025-07-01,8.8
CN_M2_YOY,2025-08-01,8.8
CN_M2_YOY,2025-09-01,8.4
CN_M2_YOY,2025-10-01,8.2
CN_M2_YOY,2025-11-01,8
CN_M2_YOY,2025-12-01,8.5
CN_M2_YOY,2026-01-01,9
CN_M2_YOY,2026-02-01,9
CN_M2_YOY,2026-03-01,8.5
CN_M2_YOY,2026-04-01,8.6
CN_M2_YOY,2026-05-01,8.6
CN_M2_YOY,2026-06-01,8
CN_NEW_LOANS,2008-01-01,8058
CN_NEW_LOANS,2008-02-01,2434
CN_NEW_LOANS,2008-03-01,2834
CN_NEW_LOANS,2008-04-01,4690
CN_NEW_LOANS,2008-05-01,3185
CN_NEW_LOANS,2008-06-01,3324
CN_NEW_LOANS,2008-07-01,3818
CN_NEW_LOANS,2008-08-01,2715
CN_NEW_LOANS,2008-09-01,3745
CN_NEW_LOANS,2008-10-01,1819
CN_NEW_LOANS,2008-11-01,4775
CN_NEW_LOANS,2008-12-01,7645
CN_NEW_LOANS,2009-01-01,16177
CN_NEW_LOANS,2009-02-01,10715
CN_NEW_LOANS,2009-03-01,18920
CN_NEW_LOANS,2009-04-01,5918
CN_NEW_LOANS,2009-05-01,6669
CN_NEW_LOANS,2009-06-01,15304
CN_NEW_LOANS,2009-07-01,3691
CN_NEW_LOANS,2009-08-01,4104
CN_NEW_LOANS,2009-09-01,5167
CN_NEW_LOANS,2009-10-01,2530
CN_NEW_LOANS,2009-11-01,2948
CN_NEW_LOANS,2009-12-01,3800
CN_NEW_LOANS,2010-01-01,13934
CN_NEW_LOANS,2010-02-01,6999
CN_NEW_LOANS,2010-03-01,5107
CN_NEW_LOANS,2010-04-01,7740
CN_NEW_LOANS,2010-05-01,6493
CN_NEW_LOANS,2010-06-01,6027
CN_NEW_LOANS,2010-07-01,5327
CN_NEW_LOANS,2010-08-01,5446
CN_NEW_LOANS,2010-09-01,6004
CN_NEW_LOANS,2010-10-01,5877
CN_NEW_LOANS,2010-11-01,5689
CN_NEW_LOANS,2010-12-01,4807
CN_NEW_LOANS,2011-01-01,10263
CN_NEW_LOANS,2011-02-01,5377
CN_NEW_LOANS,2011-03-01,6794
CN_NEW_LOANS,2011-04-01,7430
CN_NEW_LOANS,2011-05-01,5516
CN_NEW_LOANS,2011-06-01,6339
CN_NEW_LOANS,2011-07-01,4916
CN_NEW_LOANS,2011-08-01,5484
CN_NEW_LOANS,2011-09-01,4693
CN_NEW_LOANS,2011-10-01,5868
CN_NEW_LOANS,2011-11-01,5629
CN_NEW_LOANS,2011-12-01,6406
CN_NEW_LOANS,2012-01-01,7381
CN_NEW_LOANS,2012-02-01,7107
CN_NEW_LOANS,2012-03-01,10114.42
CN_NEW_LOANS,2012-04-01,6817.79
CN_NEW_LOANS,2012-05-01,7932.32
CN_NEW_LOANS,2012-06-01,9198.17
CN_NEW_LOANS,2012-07-01,5401.21
CN_NEW_LOANS,2012-08-01,7039.45
CN_NEW_LOANS,2012-09-01,6226.23
CN_NEW_LOANS,2012-10-01,5053.71
CN_NEW_LOANS,2012-11-01,5220.37
CN_NEW_LOANS,2012-12-01,4546.08
CN_NEW_LOANS,2013-01-01,10721
CN_NEW_LOANS,2013-02-01,6200
CN_NEW_LOANS,2013-03-01,10625
CN_NEW_LOANS,2013-04-01,7923
CN_NEW_LOANS,2013-05-01,6694
CN_NEW_LOANS,2013-06-01,8628
CN_NEW_LOANS,2013-07-01,6997
CN_NEW_LOANS,2013-08-01,7128
CN_NEW_LOANS,2013-09-01,7870
CN_NEW_LOANS,2013-10-01,5060
CN_NEW_LOANS,2013-11-01,6246
CN_NEW_LOANS,2013-12-01,4825
CN_NEW_LOANS,2014-01-01,13190
CN_NEW_LOANS,2014-02-01,6448
CN_NEW_LOANS,2014-03-01,10497
CN_NEW_LOANS,2014-04-01,7745
CN_NEW_LOANS,2014-05-01,8708
CN_NEW_LOANS,2014-06-01,10793
CN_NEW_LOANS,2014-07-01,3852
CN_NEW_LOANS,2014-08-01,7025
CN_NEW_LOANS,2014-09-01,8572
CN_NEW_LOANS,2014-10-01,5483
CN_NEW_LOANS,2014-11-01,8527
CN_NEW_LOANS,2014-12-01,6973
CN_NEW_LOANS,2015-01-01,14707.88398
CN_NEW_LOANS,2015-02-01,11436.98154
CN_NEW_LOANS,2015-03-01,9919.861996
CN_NEW_LOANS,2015-04-01,8045.060387
CN_NEW_LOANS,2015-05-01,8510.181814
CN_NEW_LOANS,2015-06-01,13239.5588
CN_NEW_LOANS,2015-07-01,5890.468935
CN_NEW_LOANS,2015-08-01,7755.919617
CN_NEW_LOANS,2015-09-01,10417.24486
CN_NEW_LOANS,2015-10-01,5573.755665
CN_NEW_LOANS,2015-11-01,8872.90243
CN_NEW_LOANS,2015-12-01,8323.083231
CN_NEW_LOANS,2016-01-01,25370.07022
CN_NEW_LOANS,2016-02-01,8105.442309
CN_NEW_LOANS,2016-03-01,13175.5618
CN_NEW_LOANS,2016-04-01,5642.052719
CN_NEW_LOANS,2016-05-01,9374.267688
CN_NEW_LOANS,2016-06-01,13141.10751
CN_NEW_LOANS,2016-07-01,4550.223157
CN_NEW_LOANS,2016-08-01,7969.196206
CN_NEW_LOANS,2016-09-01,12628.06365
CN_NEW_LOANS,2016-10-01,6010.330601
CN_NEW_LOANS,2016-11-01,8463.262045
CN_NEW_LOANS,2016-12-01,9942.78798
CN_NEW_LOANS,2017-01-01,23132.85478
CN_NEW_LOANS,2017-02-01,10317.31825
CN_NEW_LOANS,2017-03-01,11586.05628
CN_NEW_LOANS,2017-04-01,10805.68806
CN_NEW_LOANS,2017-05-01,11780.35896
CN_NEW_LOANS,2017-06-01,14474.35431
CN_NEW_LOANS,2017-07-01,9151.560003
CN_NEW_LOANS,2017-08-01,11466.15297
CN_NEW_LOANS,2017-09-01,11884.84372
CN_NEW_LOANS,2017-10-01,6635.249415
CN_NEW_LOANS,2017-11-01,11428.46132
CN_NEW_LOANS,2017-12-01,5769.490608
CN_NEW_LOANS,2018-01-01,26850.25463
CN_NEW_LOANS,2018-02-01,10199.48584
CN_NEW_LOANS,2018-03-01,11424.56835
CN_NEW_LOANS,2018-04-01,10987.35054
CN_NEW_LOANS,2018-05-01,11396.18357
CN_NEW_LOANS,2018-06-01,16787.34188
CN_NEW_LOANS,2018-07-01,12861.15205
CN_NEW_LOANS,2018-08-01,13139.99871
CN_NEW_LOANS,2018-09-01,14340.99924
CN_NEW_LOANS,2018-10-01,7141.282611
CN_NEW_LOANS,2018-11-01,12302.32894
CN_NEW_LOANS,2018-12-01,9281.464384
CN_NEW_LOANS,2019-01-01,35668.35953
CN_NEW_LOANS,2019-02-01,7640.641862
CN_NEW_LOANS,2019-03-01,19584.39553
CN_NEW_LOANS,2019-04-01,8732.827504
CN_NEW_LOANS,2019-05-01,11855.45876
CN_NEW_LOANS,2019-06-01,16736.89983
CN_NEW_LOANS,2019-07-01,8086.072901
CN_NEW_LOANS,2019-08-01,13045.18199
CN_NEW_LOANS,2019-09-01,17612.4407
CN_NEW_LOANS,2019-10-01,5469.638534
CN_NEW_LOANS,2019-11-01,13633.17324
CN_NEW_LOANS,2019-12-01,10769.81577
CN_NEW_LOANS,2020-01-01,34924
CN_NEW_LOANS,2020-02-01,7202
CN_NEW_LOANS,2020-03-01,30390
CN_NEW_LOANS,2020-04-01,16239
CN_NEW_LOANS,2020-05-01,15502
CN_NEW_LOANS,2020-06-01,19029
CN_NEW_LOANS,2020-07-01,10221
CN_NEW_LOANS,2020-08-01,14201
CN_NEW_LOANS,2020-09-01,19171
CN_NEW_LOANS,2020-10-01,6663
CN_NEW_LOANS,2020-11-01,15309
CN_NEW_LOANS,2020-12-01,11458
CN_NEW_LOANS,2021-01-01,38182
CN_NEW_LOANS,2021-02-01,13413
CN_NEW_LOANS,2021-03-01,27511
CN_NEW_LOANS,2021-04-01,12840
CN_NEW_LOANS,2021-05-01,14294
CN_NEW_LOANS,2021-06-01,23182
CN_NEW_LOANS,2021-07-01,8391
CN_NEW_LOANS,2021-08-01,12713
CN_NEW_LOANS,2021-09-01,17755
CN_NEW_LOANS,2021-10-01,7752
CN_NEW_LOANS,2021-11-01,13021
CN_NEW_LOANS,2021-12-01,10350
CN_NEW_LOANS,2022-01-01,41988
CN_NEW_LOANS,2022-02-01,9084
CN_NEW_LOANS,2022-03-01,32291
CN_NEW_LOANS,2022-04-01,3616
CN_NEW_LOANS,2022-05-01,18230
CN_NEW_LOANS,2022-06-01,30540
CN_NEW_LOANS,2022-07-01,4088
CN_NEW_LOANS,2022-08-01,13344
CN_NEW_LOANS,2022-09-01,25686
CN_NEW_LOANS,2022-10-01,4431
CN_NEW_LOANS,2022-11-01,11448
CN_NEW_LOANS,2022-12-01,14401
CN_NEW_LOANS,2023-01-01,49314
CN_NEW_LOANS,2023-02-01,18184
CN_NEW_LOANS,2023-03-01,39487
CN_NEW_LOANS,2023-04-01,4431
CN_NEW_LOANS,2023-05-01,12219
CN_NEW_LOANS,2023-06-01,32413
CN_NEW_LOANS,2023-07-01,364
CN_NEW_LOANS,2023-08-01,13412
CN_NEW_LOANS,2023-09-01,25369
CN_NEW_LOANS,2023-10-01,4837
CN_NEW_LOANS,2023-11-01,11120
CN_NEW_LOANS,2023-12-01,11092
CN_NEW_LOANS,2024-01-01,48401
CN_NEW_LOANS,2024-02-01,9773
CN_NEW_LOANS,2024-03-01,32920
CN_NEW_LOANS,2024-04-01,3349
CN_NEW_LOANS,2024-05-01,8197
CN_NEW_LOANS,2024-06-01,21927
CN_NEW_LOANS,2024-07-01,-808
CN_NEW_LOANS,2024-08-01,10411
CN_NEW_LOANS,2024-09-01,19742
CN_NEW_LOANS,2024-10-01,2965
CN_NEW_LOANS,2024-11-01,5216
CN_NEW_LOANS,2024-12-01,8402
CN_NEW_LOANS,2025-01-01,52194
CN_NEW_LOANS,2025-02-01,6528
CN_NEW_LOANS,2025-03-01,38234
CN_NEW_LOANS,2025-04-01,884
CN_NEW_LOANS,2025-05-01,5923
CN_NEW_LOANS,2025-06-01,23600
CN_NEW_LOANS,2025-07-01,-4296
CN_NEW_LOANS,2025-08-01,6253
CN_NEW_LOANS,2025-09-01,16081
CN_NEW_LOANS,2025-10-01,-154
CN_NEW_LOANS,2025-11-01,4096
CN_NEW_LOANS,2025-12-01,9804
CN_NEW_LOANS,2026-01-01,49016
CN_NEW_LOANS,2026-02-01,8458
CN_NEW_LOANS,2026-03-01,31522
CN_NEW_LOANS,2026-04-01,-4006
CN_NEW_LOANS,2026-05-01,4965
CN_NEW_LOANS,2026-06-01,17650
CN_PMI_MFG,2008-01-01,53
CN_PMI_MFG,2008-02-01,53.4
CN_PMI_MFG,2008-03-01,58.4
CN_PMI_MFG,2008-04-01,59.2
CN_PMI_MFG,2008-05-01,53.3
CN_PMI_MFG,2008-06-01,52
CN_PMI_MFG,2008-07-01,48.4
